Order,Family,Species,Seeds,Invertebrate,Fungi,Vertebrate,Flowers.Gum,Roots.Tubers,Green.Plants,Fruit,Main_food,Body_mass_g
PRIMATES,Cebidae,Callithrix kuhlii,0,20,0,10,40,0,0,30,Generalist,342
PRIMATES,Cebidae,Cebus capucinus,20,20,0,10,10,0,20,20,Generalist,2733.32
PRIMATES,Cebidae,Cebus kaapori,10,10,0,0,0,0,10,70,Frugivore,3000
PRIMATES,Cebidae,Cebus olivaceus,20,20,0,10,10,0,20,20,Generalist,2599.98
PRIMATES,Cebidae,Cebus albifrons,20,20,0,10,10,0,20,20,Generalist,2629
PRIMATES,Cebidae,Saimiri boliviensis,20,20,0,20,0,0,20,20,Generalist,615.01
PRIMATES,Cebidae,Saimiri oerstedii,20,20,0,20,0,0,20,20,Generalist,278.5
PRIMATES,Cebidae,Saimiri sciureus,20,20,0,20,0,0,20,20,Generalist,743.24
PRIMATES,Cebidae,Saimiri ustus,20,20,0,20,0,0,20,20,Generalist,1000
PRIMATES,Cebidae,Saimiri vanzolinii,20,20,0,20,0,0,20,20,Generalist,769.61
PRIMATES,Cebidae,Leontopithecus chrysomelas,0,50,0,0,0,0,0,50,Generalist,572.8
PRIMATES,Cebidae,Leontopithecus caissara,0,50,0,0,0,0,0,50,Generalist,572
PRIMATES,Cebidae,Cebus apella,20,20,0,10,10,0,20,20,Generalist,2500
PRIMATES,Cercopithecidae,Allenopithecus nigroviridis,0,50,0,0,0,0,0,50,Generalist,4749.96
PRIMATES,Cercopithecidae,Macaca maura,20,10,0,0,0,0,40,30,Generalist,7300
PRIMATES,Cercopithecidae,Cercopithecus preussi,30,0,0,10,0,0,10,50,Generalist,5250
PRIMATES,Cercopithecidae,Cercopithecus ascanius,10,20,0,10,0,0,10,50,Generalist,3550
PRIMATES,Cercopithecidae,Cercopithecus campbelli,10,20,0,10,0,0,10,50,Generalist,4099.96
PRIMATES,Cercopithecidae,Cercopithecus cephus,10,20,0,10,0,0,10,50,Generalist,3484.98
PRIMATES,Cercopithecidae,Cercopithecus diana,0,30,0,10,0,0,10,50,Generalist,4175.03
PRIMATES,Cercopithecidae,Cercopithecus dryas,10,20,0,10,0,0,10,50,Generalist,3075
PRIMATES,Cercopithecidae,Cercopithecus erythrogaster,10,20,0,10,0,0,10,50,Generalist,2500
PRIMATES,Cercopithecidae,Cercopithecus erythrotis,10,20,0,10,0,0,10,50,Generalist,3918.33
PRIMATES,Cercopithecidae,Cercopithecus hamlyni,10,20,0,10,0,0,10,50,Generalist,6875
PRIMATES,Cercopithecidae,Cercopithecus lhoesti,30,0,0,10,0,0,10,50,Generalist,5375.02
PRIMATES,Cercopithecidae,Chlorocebus djamdjamensis,0,10,0,0,0,0,80,10,Herbivore,6000
PRIMATES,Cercopithecidae,Chlorocebus aethiops,0,20,0,20,0,0,20,40,Generalist,4155
PRIMATES,Cercopithecidae,Erythrocebus patas,20,0,0,0,0,0,40,40,Generalist,8090
PRIMATES,Cercopithecidae,Lophocebus albigena,0,0,0,0,0,0,50,50,Generalist,7690.06
PRIMATES,Cercopithecidae,Lophocebus aterrimus,40,0,0,0,20,0,0,40,Generalist,6510.37
PRIMATES,Cercopithecidae,Mandrillus leucophaeus,30,10,0,10,0,0,10,40,Generalist,14999.96
PRIMATES,Cercopithecidae,Mandrillus sphinx,30,10,0,10,0,0,10,40,Generalist,18249.88
PRIMATES,Cercopithecidae,Miopithecus talapoin,0,50,0,0,0,0,0,50,Generalist,1250
PRIMATES,Cercopithecidae,Papio cynocephalus,0,10,0,10,0,0,60,20,Herbivore,15822.15
PRIMATES,Cercopithecidae,Papio ursinus,20,20,0,10,0,0,10,40,Generalist,17729.44
PRIMATES,Cercopithecidae,Papio hamadryas,0,10,0,10,0,0,80,0,Herbivore,21250.05
PRIMATES,Cercopithecidae,Papio anubis,0,10,0,40,0,0,30,20,Generalist,17728.56
PRIMATES,Cercopithecidae,Papio papio,10,10,0,20,0,0,40,20,Generalist,18026.05
PRIMATES,Cercopithecidae,Theropithecus gelada,0,0,0,0,0,0,100,0,Herbivore,17049.83
PRIMATES,Cercopithecidae,Colobus angolensis,0,0,0,0,0,0,70,30,Herbivore,9850
PRIMATES,Cercopithecidae,Colobus guereza,0,0,0,0,0,0,70,30,Herbivore,10600
PRIMATES,Cercopithecidae,Colobus polykomos,0,0,0,0,0,0,70,30,Herbivore,9917.45
PRIMATES,Cercopithecidae,Colobus satanas,0,0,0,0,0,0,70,30,Herbivore,4319.96
PRIMATES,Cercopithecidae,Colobus vellerosus,0,0,0,0,0,0,70,30,Herbivore,7700.18
PRIMATES,Cercopithecidae,Nasalis larvatus,0,0,0,0,0,0,80,20,Herbivore,9000
PRIMATES,Cercopithecidae,Piliocolobus rufomitratus,10,0,0,0,0,0,70,20,Herbivore,8030.75
PRIMATES,Cercopithecidae,Piliocolobus kirkii,0,0,0,0,0,0,80,20,Herbivore,7158.29
PRIMATES,Cercopithecidae,Piliocolobus badius,0,0,0,0,0,0,80,20,Herbivore,8430.4
PRIMATES,Cercopithecidae,Presbytis frontata,40,0,0,0,0,0,20,40,Generalist,6050
PRIMATES,Cercopithecidae,Presbytis thomasi,40,0,0,0,0,0,20,40,Generalist,6690
PRIMATES,Cercopithecidae,Presbytis siamensis,30,0,0,0,0,0,20,50,Generalist,5895.06
PRIMATES,Cercopithecidae,Presbytis rubicunda,40,0,0,0,0,0,20,40,Generalist,6300
PRIMATES,Cercopithecidae,Presbytis potenziani,40,0,0,0,0,0,20,40,Generalist,6450
PRIMATES,Cercopithecidae,Presbytis hosei,40,0,0,0,0,0,20,40,Generalist,6500
PRIMATES,Cercopithecidae,Presbytis femoralis,40,0,0,0,0,0,20,40,Generalist,7000
PRIMATES,Cercopithecidae,Presbytis comata,40,0,0,0,0,0,20,40,Generalist,6250
PRIMATES,Cercopithecidae,Presbytis melalophos,40,0,0,0,0,0,20,40,Generalist,6300
PRIMATES,Cercopithecidae,Procolobus verus,10,0,0,0,0,0,80,10,Herbivore,4000
PRIMATES,Cercopithecidae,Pygathrix nigripes,0,0,0,0,0,0,70,30,Herbivore,10333.32
PRIMATES,Cercopithecidae,Pygathrix nemaeus,0,0,0,0,0,0,80,20,Herbivore,8310
PRIMATES,Cercopithecidae,Rhinopithecus brelichi,10,0,0,0,0,0,70,20,Herbivore,12267.15
PRIMATES,Cercopithecidae,Rhinopithecus bieti,0,0,0,0,0,0,100,0,Herbivore,11000.54
PRIMATES,Cercopithecidae,Rhinopithecus avunculus,10,0,0,0,0,0,70,20,Herbivore,9086.19
PRIMATES,Cercopithecidae,Rhinopithecus roxellana,10,0,0,0,0,0,80,10,Herbivore,13456.8
PRIMATES,Cercopithecidae,Semnopithecus entellus,0,0,0,0,0,0,90,10,Herbivore,11529.83
PRIMATES,Cercopithecidae,Simias concolor,10,0,0,0,0,0,80,10,Herbivore,7393.9
PRIMATES,Cercopithecidae,Trachypithecus geei,0,0,0,0,0,0,70,30,Herbivore,8350
PRIMATES,Cercopithecidae,Trachypithecus pileatus,0,0,0,0,0,0,70,30,Herbivore,11450
PRIMATES,Cercopithecidae,Trachypithecus phayrei,0,0,0,0,0,0,70,30,Herbivore,8400
PRIMATES,Cercopithecidae,Trachypithecus obscurus,0,0,0,0,0,0,70,30,Herbivore,6420
PRIMATES,Cercopithecidae,Trachypithecus francoisi,0,0,0,0,0,0,70,30,Herbivore,7325
PRIMATES,Cercopithecidae,Trachypithecus cristatus,0,0,0,0,0,0,70,30,Herbivore,8350
PRIMATES,Cercopithecidae,Trachypithecus auratus,0,0,0,0,0,0,70,30,Herbivore,7100
PRIMATES,Cercopithecidae,Trachypithecus vetulus,0,0,0,0,0,0,70,30,Herbivore,8830
PRIMATES,Cercopithecidae,Trachypithecus johnii,0,0,0,0,0,0,70,30,Herbivore,11921
PRIMATES,Cercopithecidae,Macaca assamensis,20,10,0,0,0,0,40,30,Generalist,12000
PRIMATES,Cercopithecidae,Macaca silenus,20,10,0,0,0,0,40,30,Generalist,4750
PRIMATES,Cercopithecidae,Macaca tonkeana,20,10,0,0,0,0,40,30,Generalist,9000
PRIMATES,Cercopithecidae,Macaca thibetana,20,10,0,0,0,0,40,30,Generalist,12000
PRIMATES,Cercopithecidae,Macaca sylvanus,20,10,0,0,0,0,40,30,Generalist,7000.03
PRIMATES,Cercopithecidae,Macaca sinica,20,10,0,0,0,0,40,30,Generalist,3590
PRIMATES,Cercopithecidae,Macaca fuscata,20,10,0,0,0,0,40,30,Generalist,10400
PRIMATES,Cercopithecidae,Cercocebus galeritus,0,20,0,10,0,0,0,70,Frugivore,7835.02
PRIMATES,Cercopithecidae,Cercocebus sanjei,0,0,0,0,0,0,30,70,Frugivore,8000
PRIMATES,Cercopithecidae,Cercocebus atys,50,10,0,0,0,0,0,40,Generalist,6941.24
PRIMATES,Cercopithecidae,Cercocebus agilis,0,20,0,10,0,0,0,70,Frugivore,8000
PRIMATES,Cercopithecidae,Cercocebus torquatus,0,20,0,10,0,0,0,70,Frugivore,7749.97
PRIMATES,Cercopithecidae,Cercopithecus sclateri,10,20,0,10,0,0,10,50,Generalist,3375
PRIMATES,Cercopithecidae,Cercopithecus mona,10,20,0,10,0,0,10,50,Generalist,4208.33
PRIMATES,Cercopithecidae,Cercopithecus neglectus,10,20,0,10,0,0,10,50,Generalist,5479.99
PRIMATES,Cercopithecidae,Cercopithecus nictitans,10,20,0,10,0,0,10,50,Generalist,5803.34
PRIMATES,Cercopithecidae,Cercopithecus petaurista,20,20,0,0,0,0,30,30,Generalist,2774.98
PRIMATES,Cercopithecidae,Cercopithecus pogonias,10,20,0,10,0,0,10,50,Generalist,3764.96
PRIMATES,Cercopithecidae,Cercopithecus roloway,0,40,0,0,0,0,10,50,Generalist,5500
PRIMATES,Cercopithecidae,Cercopithecus solatus,30,0,0,10,0,0,10,50,Generalist,6500
PRIMATES,Cercopithecidae,Cercopithecus wolfi,20,0,0,0,0,0,10,70,Frugivore,4000
PRIMATES,Cercopithecidae,Cercopithecus mitis,30,0,0,10,0,0,10,50,Generalist,5000
PRIMATES,Cercopithecidae,Macaca ochreata,20,10,0,0,0,0,40,30,Generalist,2600
PRIMATES,Cercopithecidae,Macaca radiata,20,10,0,0,0,0,40,30,Generalist,3690
PRIMATES,Cercopithecidae,Macaca arctoides,20,10,0,0,0,0,40,30,Generalist,5000
PRIMATES,Cercopithecidae,Macaca fascicularis,0,50,0,0,0,0,10,40,Generalist,3991.5
PRIMATES,Cercopithecidae,Macaca cyclopis,20,10,0,0,0,0,40,30,Generalist,6000
PRIMATES,Cercopithecidae,Macaca mulatta,20,10,0,0,0,0,40,30,Generalist,3713
PRIMATES,Cercopithecidae,Macaca nemestrina,10,10,0,0,0,0,10,70,Frugivore,6296.5
PRIMATES,Cercopithecidae,Macaca nigra,10,10,0,0,0,0,10,70,Frugivore,6400
ARTIODACTYLA,Cervidae,Alces americanus,0,0,0,0,0,0,100,0,Herbivore,541460.44
ARTIODACTYLA,Cervidae,Alces alces,0,0,0,0,0,0,100,0,Herbivore,356998.16
ARTIODACTYLA,Cervidae,Capreolus pygargus,0,0,0,0,0,0,100,0,Herbivore,43752.21
ARTIODACTYLA,Cervidae,Capreolus capreolus,0,0,0,0,0,0,100,0,Herbivore,22500
ARTIODACTYLA,Cervidae,Hippocamelus bisulcus,0,0,0,0,0,0,100,0,Herbivore,70000.32
ARTIODACTYLA,Cervidae,Blastocerus dichotomus,0,0,0,0,0,0,100,0,Herbivore,86666.25
ARTIODACTYLA,Cervidae,Mazama rufina,20,0,0,0,0,0,80,0,Herbivore,25999.8
ARTIODACTYLA,Cervidae,Mazama americana,20,0,0,0,0,0,80,0,Herbivore,22799.75
ARTIODACTYLA,Cervidae,Mazama bricenii,20,0,0,0,0,0,80,0,Herbivore,16499.85
ARTIODACTYLA,Cervidae,Mazama chunyi,20,0,0,0,0,0,80,0,Herbivore,16499.85
ARTIODACTYLA,Cervidae,Mazama gouazoubira,20,0,0,0,0,0,50,30,Generalist,16633.17
ARTIODACTYLA,Cervidae,Mazama nana,20,0,0,0,0,0,80,0,Herbivore,16499.85
ARTIODACTYLA,Cervidae,Odocoileus hemionus,10,0,0,0,0,0,90,0,Herbivore,54212.57
ARTIODACTYLA,Cervidae,Odocoileus virginianus,10,0,0,0,0,0,90,0,Herbivore,55508.56
ARTIODACTYLA,Cervidae,Ozotoceros bezoarticus,0,0,0,0,0,0,100,0,Herbivore,40000
ARTIODACTYLA,Cervidae,Pudu mephistophiles,10,0,0,0,0,0,80,10,Herbivore,9599.97
ARTIODACTYLA,Cervidae,Pudu puda,10,0,0,0,0,0,80,10,Herbivore,9749.9
ARTIODACTYLA,Cervidae,Rangifer tarandus,0,0,0,0,0,0,100,0,Herbivore,86033.98
ARTIODACTYLA,Cervidae,Axis kuhlii,0,0,0,0,0,0,90,10,Herbivore,55000
ARTIODACTYLA,Cervidae,Axis calamianensis,0,0,0,0,0,0,90,10,Herbivore,40500
ARTIODACTYLA,Cervidae,Axis porcinus,0,0,0,0,0,0,90,10,Herbivore,34418.5
ARTIODACTYLA,Cervidae,Axis axis,0,0,0,0,0,0,90,10,Herbivore,67281.85
ARTIODACTYLA,Cervidae,Cervus elaphus,0,0,0,0,0,0,100,0,Herbivore,165015.85
ARTIODACTYLA,Cervidae,Cervus nippon,0,0,0,0,0,0,100,0,Herbivore,53000
ARTIODACTYLA,Cervidae,Dama dama,0,0,0,0,0,0,100,0,Herbivore,52375
ARTIODACTYLA,Cervidae,Elaphodus cephalophus,0,0,0,0,0,0,100,0,Herbivore,33500
ARTIODACTYLA,Cervidae,Elaphurus davidianus,0,0,0,0,0,0,100,0,Herbivore,149000
ARTIODACTYLA,Cervidae,Muntiacus feae,0,0,0,0,0,0,80,20,Herbivore,22000
ARTIODACTYLA,Cervidae,Muntiacus crinifrons,0,0,0,0,0,0,80,20,Herbivore,36140.99
ARTIODACTYLA,Cervidae,Muntiacus gongshanensis,0,0,0,0,0,0,80,20,Herbivore,19906.73
ARTIODACTYLA,Cervidae,Muntiacus muntjak,0,0,0,0,0,0,70,30,Herbivore,15925.79
ARTIODACTYLA,Cervidae,Muntiacus atherodes,0,0,0,0,0,0,80,20,Herbivore,15600
ARTIODACTYLA,Cervidae,Muntiacus reevesi,0,0,0,0,0,0,80,20,Herbivore,13500
ARTIODACTYLA,Cervidae,Przewalskium albirostris,0,0,0,0,0,0,100,0,Herbivore,161681.9
ARTIODACTYLA,Cervidae,Rucervus schomburgki,0,0,0,0,0,0,100,0,Herbivore,107626.42
ARTIODACTYLA,Cervidae,Rucervus eldii,0,0,0,0,0,0,80,20,Herbivore,95471.61
ARTIODACTYLA,Cervidae,Rucervus duvaucelii,0,0,0,0,0,0,100,0,Herbivore,171223.86
ARTIODACTYLA,Cervidae,Rusa unicolor,0,0,0,0,0,0,90,10,Herbivore,177522.9
ARTIODACTYLA,Cervidae,Rusa alfredi,0,0,0,0,0,0,100,0,Herbivore,46475.04
ARTIODACTYLA,Cervidae,Rusa marianna,0,0,0,0,0,0,100,0,Herbivore,49457.61
ARTIODACTYLA,Cervidae,Rusa timorensis,0,0,0,0,0,0,100,0,Herbivore,66375.5
ARTIODACTYLA,Cervidae,Hydropotes inermis,0,0,0,0,0,0,100,0,Herbivore,14000
ARTIODACTYLA,Cervidae,Hippocamelus antisensis,0,0,0,0,0,0,100,0,Herbivore,68599.35
PRIMATES,Cheirogaleidae,Phaner electromontis,0,0,0,0,100,0,0,0,Gumivore,425
PRIMATES,Cheirogaleidae,Phaner furcifer,0,0,0,0,100,0,0,0,Gumivore,400
PRIMATES,Cheirogaleidae,Allocebus trichotis,0,0,0,0,0,0,50,50,Generalist,77.5
PRIMATES,Cheirogaleidae,Cheirogaleus major,0,20,0,0,20,0,30,30,Generalist,450
PRIMATES,Cheirogaleidae,Microcebus murinus,0,20,0,20,10,0,20,30,Generalist,69
PRIMATES,Cheirogaleidae,Microcebus rufus,0,20,0,20,10,0,20,30,Generalist,42.5
PRIMATES,Cheirogaleidae,Mirza coquereli,10,60,0,10,0,0,10,10,Insectivore,308
PRIMATES,Cheirogaleidae,Cheirogaleus medius,0,20,0,0,20,0,30,30,Generalist,181
PRIMATES,Cheirogaleidae,Phaner pallescens,0,0,0,0,100,0,0,0,Gumivore,425
PRIMATES,Cheirogaleidae,Phaner parienti,0,0,0,0,100,0,0,0,Gumivore,425
RODENTIA,Chinchillidae,Chinchilla lanigera,0,0,0,0,0,0,100,0,Herbivore,417
RODENTIA,Chinchillidae,Lagidium wolffsohni,0,0,0,0,0,0,100,0,Herbivore,2682.01
RODENTIA,Chinchillidae,Lagidium peruanum,0,0,0,0,0,0,100,0,Herbivore,1220
RODENTIA,Chinchillidae,Lagidium viscacia,0,0,0,0,0,0,100,0,Herbivore,1540
RODENTIA,Chinchillidae,Lagostomus maximus,40,0,0,0,0,0,60,0,Herbivore,4647.51
AFROSORICIDA,Chrysochloridae,Cryptochloris zyli,0,40,0,60,0,0,0,0,Carnivore,25
AFROSORICIDA,Chrysochloridae,Eremitalpa granti,0,90,0,10,0,0,0,0,Insectivore,26.1
AFROSORICIDA,Chrysochloridae,Amblysomus hottentotus,0,100,0,0,0,0,0,0,Insectivore,52.6
AFROSORICIDA,Chrysochloridae,Carpitalpa arendsi,0,100,0,0,0,0,0,0,Insectivore,52.34
AFROSORICIDA,Chrysochloridae,Chlorotalpa sclateri,0,100,0,0,0,0,0,0,Insectivore,41
AFROSORICIDA,Chrysochloridae,Chrysochloris asiatica,0,100,0,0,0,0,0,0,Insectivore,49
AFROSORICIDA,Chrysochloridae,Chrysochloris visagiei,0,100,0,0,0,0,0,0,Insectivore,30
AFROSORICIDA,Chrysochloridae,Chrysochloris stuhlmanni,0,100,0,0,0,0,0,0,Insectivore,39.8
AFROSORICIDA,Chrysochloridae,Chrysospalax trevelyani,0,100,0,0,0,0,0,0,Insectivore,426.5
AFROSORICIDA,Chrysochloridae,Chrysospalax villosus,0,100,0,0,0,0,0,0,Insectivore,119.88
AFROSORICIDA,Chrysochloridae,Calcochloris obtusirostris,0,100,0,0,0,0,0,0,Insectivore,24.05
AFROSORICIDA,Chrysochloridae,Neamblysomus julianae,0,100,0,0,0,0,0,0,Insectivore,21.99
RODENTIA,Cricetidae,Alticola argentatus,0,0,0,0,0,0,100,0,Herbivore,37.7
RODENTIA,Cricetidae,Alticola stoliczkanus,0,0,0,0,0,0,100,0,Herbivore,27.47
RODENTIA,Cricetidae,Alticola roylei,0,0,0,0,0,0,100,0,Herbivore,37
RODENTIA,Cricetidae,Alticola macrotis,0,0,0,0,0,0,100,0,Herbivore,36
RODENTIA,Cricetidae,Alticola strelzowi,0,0,0,0,0,0,100,0,Herbivore,50
RODENTIA,Cricetidae,Microtus gregalis,20,0,0,0,0,0,80,0,Herbivore,47.5
RODENTIA,Cricetidae,Microtus umbrosus,20,0,0,0,0,0,80,0,Herbivore,42
RODENTIA,Cricetidae,Microtus californicus,20,0,0,0,0,0,80,0,Herbivore,57.42
RODENTIA,Cricetidae,Microtus chrotorrhinus,20,0,0,0,0,0,80,0,Herbivore,39
RODENTIA,Cricetidae,Microtus longicaudus,20,0,0,0,0,0,80,0,Herbivore,46.71
RODENTIA,Cricetidae,Microtus richardsoni,20,0,0,0,0,0,80,0,Herbivore,85
RODENTIA,Cricetidae,Microtus miurus,20,0,0,0,0,0,80,0,Herbivore,41
RODENTIA,Cricetidae,Microtus mexicanus,20,0,0,0,0,0,80,0,Herbivore,35
RODENTIA,Cricetidae,Microtus abbreviatus,20,0,0,0,0,0,80,0,Herbivore,62
RODENTIA,Cricetidae,Microtus guatemalensis,20,0,0,0,0,0,80,0,Herbivore,42
RODENTIA,Cricetidae,Microtus xanthognathus,20,0,0,0,0,0,80,0,Herbivore,125.75
RODENTIA,Cricetidae,Microtus socialis,20,0,0,0,0,0,80,0,Herbivore,48
RODENTIA,Cricetidae,Microtus tatricus,20,0,0,0,0,0,80,0,Herbivore,40
RODENTIA,Cricetidae,Microtus cabrerae,20,0,0,0,0,0,80,0,Herbivore,52.5
RODENTIA,Cricetidae,Microtus arvalis,20,0,0,0,0,0,80,0,Herbivore,28
RODENTIA,Cricetidae,Microtus agrestis,20,0,0,0,0,0,80,0,Herbivore,42.5
RODENTIA,Cricetidae,Microtus levis,20,0,0,0,0,0,80,0,Herbivore,35.49
RODENTIA,Cricetidae,Microtus guentheri,20,0,0,0,0,0,80,0,Herbivore,50
RODENTIA,Cricetidae,Microtus montebelli,20,0,0,0,0,0,80,0,Herbivore,39.85
RODENTIA,Cricetidae,Microtus fortis,20,0,0,0,0,0,80,0,Herbivore,63
RODENTIA,Cricetidae,Microtus oeconomus,20,0,0,0,0,0,80,0,Herbivore,34.38
RODENTIA,Cricetidae,Microtus mongolicus,20,0,0,0,0,0,80,0,Herbivore,27.5
RODENTIA,Cricetidae,Microtus duodecimcostatus,20,0,0,0,0,0,80,0,Herbivore,23
RODENTIA,Cricetidae,Microtus majori,20,0,0,0,0,0,80,0,Herbivore,18.2
RODENTIA,Cricetidae,Microtus daghestanicus,20,0,0,0,0,0,80,0,Herbivore,12.99
RODENTIA,Cricetidae,Microtus savii,20,0,0,0,0,0,80,0,Herbivore,20
RODENTIA,Cricetidae,Microtus subterraneus,20,0,0,0,0,0,80,0,Herbivore,19.5
RODENTIA,Cricetidae,Microtus multiplex,20,0,0,0,0,0,80,0,Herbivore,23.17
RODENTIA,Cricetidae,Microtus montanus,20,0,0,0,0,0,80,0,Herbivore,36.33
RODENTIA,Cricetidae,Microtus townsendii,20,0,0,0,0,0,80,0,Herbivore,64.75
RODENTIA,Cricetidae,Microtus canicaudus,20,0,0,0,0,0,80,0,Herbivore,28.45
RODENTIA,Cricetidae,Microtus breweri,20,0,0,0,0,0,80,0,Herbivore,54
RODENTIA,Cricetidae,Microtus pennsylvanicus,20,0,0,0,0,0,80,0,Herbivore,36.75
RODENTIA,Cricetidae,Microtus oregoni,20,0,0,0,0,0,80,0,Herbivore,20.35
RODENTIA,Cricetidae,Microtus oaxacensis,20,0,0,0,0,0,80,0,Herbivore,39.2
RODENTIA,Cricetidae,Microtus quasiater,20,0,0,0,0,0,80,0,Herbivore,40
RODENTIA,Cricetidae,Microtus pinetorum,20,0,0,0,0,0,80,0,Herbivore,26.28
RODENTIA,Cricetidae,Microtus ochrogaster,20,0,0,0,0,0,80,0,Herbivore,38.01
RODENTIA,Cricetidae,Arborimus albipes,0,0,0,0,0,0,100,0,Herbivore,23
RODENTIA,Cricetidae,Arborimus pomo,0,0,0,0,0,0,100,0,Herbivore,32.5
RODENTIA,Cricetidae,Arborimus longicaudus,0,0,0,0,0,0,100,0,Herbivore,21.8
RODENTIA,Cricetidae,Arvicola amphibius,0,0,0,0,0,0,80,20,Herbivore,120
RODENTIA,Cricetidae,Arvicola sapidus,0,0,0,0,0,0,80,20,Herbivore,220
RODENTIA,Cricetidae,Chionomys roberti,30,0,0,0,0,0,70,0,Herbivore,93.5
RODENTIA,Cricetidae,Chionomys gud,30,0,0,0,0,0,70,0,Herbivore,93.5
RODENTIA,Cricetidae,Chionomys nivalis,30,0,0,0,0,0,70,0,Herbivore,54
RODENTIA,Cricetidae,Dicrostonyx hudsonius,0,0,0,0,0,0,80,20,Herbivore,57
RODENTIA,Cricetidae,Dicrostonyx richardsoni,0,0,0,0,0,0,80,20,Herbivore,55
RODENTIA,Cricetidae,Dicrostonyx torquatus,0,0,0,0,0,0,80,20,Herbivore,85
RODENTIA,Cricetidae,Dicrostonyx groenlandicus,0,0,0,0,0,0,80,20,Herbivore,54.4
RODENTIA,Cricetidae,Dinaromys bogdanovi,0,0,0,0,0,0,100,0,Herbivore,56
RODENTIA,Cricetidae,Ellobius talpinus,0,0,0,0,0,0,100,0,Herbivore,40
RODENTIA,Cricetidae,Ellobius lutescens,0,0,0,0,0,0,100,0,Herbivore,117.31
RODENTIA,Cricetidae,Ellobius fuscocapillus,0,0,0,0,0,0,100,0,Herbivore,80
RODENTIA,Cricetidae,Eolagurus luteus,30,0,0,0,0,0,70,0,Herbivore,26
RODENTIA,Cricetidae,Eothenomys custos,20,0,0,0,0,0,80,0,Herbivore,30.8
RODENTIA,Cricetidae,Eothenomys chinensis,20,0,0,0,0,0,80,0,Herbivore,45.3
RODENTIA,Cricetidae,Eothenomys olitor,20,0,0,0,0,0,80,0,Herbivore,22
RODENTIA,Cricetidae,Eothenomys proditor,20,0,0,0,0,0,80,0,Herbivore,42.5
RODENTIA,Cricetidae,Eothenomys melanogaster,20,0,0,0,0,0,80,0,Herbivore,27
RODENTIA,Cricetidae,Hyperacrius wynnei,0,0,0,0,0,0,100,0,Herbivore,52.6
RODENTIA,Cricetidae,Hyperacrius fertilis,0,0,0,0,0,0,100,0,Herbivore,22.25
RODENTIA,Cricetidae,Lagurus lagurus,0,0,0,0,0,0,100,0,Herbivore,20.3
RODENTIA,Cricetidae,Lasiopodomys fuscus,0,0,0,0,0,0,100,0,Herbivore,42.5
RODENTIA,Cricetidae,Lasiopodomys brandtii,0,0,0,0,0,0,100,0,Herbivore,93.82
RODENTIA,Cricetidae,Lemmiscus curtatus,0,0,0,0,0,0,100,0,Herbivore,28.27
RODENTIA,Cricetidae,Lemmus lemmus,0,0,0,0,0,0,90,10,Herbivore,47.5
RODENTIA,Cricetidae,Lemmus sibiricus,0,0,0,0,0,0,90,10,Herbivore,52.27
RODENTIA,Cricetidae,Myodes rutilus,30,20,0,0,0,0,50,0,Generalist,19.94
RODENTIA,Cricetidae,Myodes rufocanus,30,20,0,0,0,0,50,0,Generalist,36.43
RODENTIA,Cricetidae,Myodes californicus,30,20,0,0,0,0,50,0,Generalist,18.3
RODENTIA,Cricetidae,Myodes gapperi,30,20,0,0,0,0,50,0,Generalist,19.83
RODENTIA,Cricetidae,Myodes glareolus,30,20,0,0,0,0,50,0,Generalist,20.73
RODENTIA,Cricetidae,Myopus schisticolor,0,0,0,0,0,0,100,0,Herbivore,25
RODENTIA,Cricetidae,Neofiber alleni,0,0,0,0,0,0,100,0,Herbivore,266
RODENTIA,Cricetidae,Ondatra zibethicus,0,10,0,0,0,0,90,0,Herbivore,1065.75
RODENTIA,Cricetidae,Phenacomys ungava,20,0,0,0,0,0,60,20,Herbivore,32.5
RODENTIA,Cricetidae,Phenacomys intermedius,20,0,0,0,0,0,60,20,Herbivore,25.2
RODENTIA,Cricetidae,Prometheomys schaposchnikowi,0,0,0,0,0,0,100,0,Herbivore,75
RODENTIA,Cricetidae,Synaptomys cooperi,0,20,0,0,0,0,80,0,Herbivore,31.92
RODENTIA,Cricetidae,Synaptomys borealis,0,20,0,0,0,0,80,0,Herbivore,21.3
RODENTIA,Cricetidae,Lophiomys imhausi,0,0,0,0,0,0,100,0,Herbivore,755.01
RODENTIA,Cricetidae,Baiomys musculus,10,10,0,0,0,0,80,0,Herbivore,9
RODENTIA,Cricetidae,Baiomys taylori,10,10,0,0,0,0,80,0,Herbivore,8
RODENTIA,Cricetidae,Habromys simulatus,20,50,0,10,0,0,0,20,Generalist,40
RODENTIA,Cricetidae,Habromys chinanteco,20,50,0,10,0,0,0,20,Generalist,40
RODENTIA,Cricetidae,Habromys lepturus,20,50,0,10,0,0,0,20,Generalist,85
RODENTIA,Cricetidae,Habromys lophurus,20,50,0,10,0,0,0,20,Generalist,40
RODENTIA,Cricetidae,Reithrodontomys megalotis,50,0,0,0,0,0,50,0,Generalist,9.37
RODENTIA,Cricetidae,Reithrodontomys hirsutus,50,0,0,0,0,0,50,0,Generalist,20
RODENTIA,Cricetidae,Reithrodontomys fulvescens,50,0,0,0,0,0,50,0,Generalist,11.4
RODENTIA,Cricetidae,Reithrodontomys chrysopsis,50,0,0,0,0,0,50,0,Generalist,19
